entity_id,entity_type,timestamp,ip,geo_location,device_fingerprint,os,browser,resource_accessed,http_method,authentication_method,session_duration,command_sequence,label,anomaly_type
206bfadd-7ef3-4061-a237-5d15e493c575,USER,2026-06-29 13:33:42.313320,175.10.247.90,"East Derrick, Falkland Islands (Malvinas)",3fa9f059-0d23-4ff1-a13b-f8be903a45b7,Android,Firefox,/api/dashboard,GET,SSO,33,cmd_1 -> cmd_17,0,None
eb5dc3de-e934-4850-b861-0d9058993f9a,USER,2026-06-29 13:34:16.313320,196.130.252.1,"West Markstad, French Polynesia",e657e904-019a-491f-a7ff-437f21455ea4,macOS,Firefox,/login,GET,OAuth,22,cmd_7 -> cmd_20,0,None
70788332-7de5-47e0-9ee0-278e7ac65adc,USER,2026-06-29 13:34:18.313320,124.242.84.175,"New Brittanytown, Kuwait",f46c3c51-436b-45f0-8b69-8790aaf2f106,Windows 10,Safari,/api/data/view,POST,OAuth,30,cmd_8 -> cmd_16,0,None
17886589-4460-4021-a2b4-bcd6e50978c5,SERVICE_ACCOUNT,2026-06-29 13:35:09.313320,115.16.45.172,"Kevinside, Togo",859a9a8a-a9bc-41ba-8020-3723918194c9,Windows 11,Safari,/api/dashboard,DELETE,OAuth,33,cmd_1 -> cmd_17,0,None
8f0a8695-ca04-47d4-8393-2419236947fc,USER,2026-06-29 13:35:27.313320,50.31.51.62,"Morrisfort, Burundi",dd40be5b-68ba-42bd-93e8-c8c3c7003d08,Windows 11,Firefox,/api/settings,GET,OAuth,30,cmd_8 -> cmd_11,0,None
0e304fcd-9a68-4afd-8fc1-b80d742cfe15,USER,2026-06-29 13:35:51.313320,117.121.104.27,"East Amandaton, Slovakia (Slovak Republic)",f0aee11e-a921-4d4c-a36a-306a75ab551b,Windows 11,Firefox,/login,GET,SSO,19,cmd_10 -> cmd_14,0,None
521ee9a5-94e2-4752-9f52-261c5b88f60f,USER,2026-06-29 13:36:49.313320,60.208.190.102,"South Stanley, Somalia",5b0cab1b-d2e4-41f5-9724-8f5d1afbec0f,iOS,Firefox,/api/data/view,GET,Password,46,cmd_9 -> cmd_11,0,None
6641b020-1b13-4e9d-9431-31951c942d2c,USER,2026-06-29 13:37:32.313320,33.216.227.40,"Whiteland, Turkmenistan",10cb8bdc-1c67-457e-9723-4d95699b3f53,Windows 10,Chrome,/login,POST,MFA,47,cmd_10 -> cmd_14,0,None
9f4387f1-7805-4d5b-a837-50608901986a,USER,2026-06-29 13:37:38.313320,205.129.43.233,"Lake Maria, Israel",f64ae8c4-aee7-4d2d-bc82-bdca6152baac,macOS,Firefox,/api/dashboard,GET,OAuth,47,cmd_6 -> cmd_16,0,None
cff42c7d-2d73-42a8-a1c4-763899ea4acd,USER,2026-06-29 13:38:10.313320,89.23.22.26,"Tiffanyport, Germany",66d7b128-5dc4-4590-8e4f-83a098f68e5e,Linux,Safari,/api/settings,GET,OAuth,30,cmd_10 -> cmd_20,0,None
1721a8ab-6b6b-4bb1-be38-414b480628bc,USER,2026-06-29 13:39:10.313320,220.156.229.38,"Kimberlymouth, Italy",fb74cfe2-5aef-44bc-aba3-30a33317d380,Windows 10,Safari,/api/profile,GET,SSO,17,cmd_9 -> cmd_11,0,None
05a79249-7b81-4ae1-83cb-3bfba8a9b1c8,SERVICE_ACCOUNT,2026-06-29 13:39:32.313320,131.38.221.197,"Port Stevenview, Lithuania",e1a93ba3-1140-449e-a018-0e1aa0978873,Android,Edge,/login,GET,Password,19,cmd_8 -> cmd_20,0,None
10ed5f4c-eb63-43a5-9cdb-4a0d56b12770,USER,2026-06-29 13:39:34.313320,167.47.25.253,"Petersland, Lebanon",cffc49f7-e80f-48d9-b4ad-3253a246e351,Linux,Safari,/api/data/view,GET,OAuth,36,cmd_6 -> cmd_18,0,None
9173d360-df38-4ad4-a04d-9c0a51b27bc6,USER,2026-06-29 13:39:52.313320,87.68.125.94,"Josephfurt, Cook Islands",152264ff-fdb6-4d12-8043-651c0e10aa5e,Windows 10,Chrome,/api/profile,DELETE,Password,23,cmd_8 -> cmd_17,0,None
fbefee32-7bc2-4486-89c9-2590d6060de9,SERVICE_ACCOUNT,2026-06-29 13:40:00.313320,182.115.141.139,"Holmesland, Nepal",0d209378-5b7a-4a75-8b3a-77f9c88a5632,iOS,Edge,/api/profile,GET,MFA,35,cmd_4 -> cmd_17,0,None
62475d6c-c729-4ad5-b337-37e08f552e22,USER,2026-06-29 13:40:58.313320,85.206.31.214,"South Allison, Sudan",6e4d68b9-6259-483c-8f34-972b7bb6548e,Linux,Safari,/api/settings,GET,Password,25,cmd_1 -> cmd_15,0,None
34ed4202-11cd-4178-ac95-814cfc4315ac,USER,2026-06-29 13:41:40.313320,159.250.17.85,"Lake Michelebury, Brunei Darussalam",f7bf45d2-ac7b-4ed8-8c33-c78dcf8f46b6,Windows 11,Safari,/api/settings,POST,MFA,19,cmd_1 -> cmd_19,0,None
573fc427-0d83-44f3-9a0b-2a10cfcd01e2,USER,2026-06-29 13:42:01.313320,198.42.88.128,"Reidmouth, Micronesia",5f92394c-fe9c-4f06-ba38-9884d4d298c6,Android,Edge,/api/data/view,GET,Password,38,cmd_4 -> cmd_13,0,None
7babc077-f0dd-44cd-853e-cd96c8c0a354,USER,2026-06-29 13:42:06.313320,121.225.98.131,"West Garyshire, Argentina",7319b016-b86e-422a-ac02-5da2f86299bc,Android,Edge,/api/settings,GET,SSO,35,cmd_3 -> cmd_11,0,None
041806b4-3d5c-4622-b1e5-154b9f7ed989,SERVICE_ACCOUNT,2026-06-29 13:42:20.313320,26.63.33.146,"South Kennethstad, British Virgin Islands",b213aff2-85d6-4206-9e82-8d9737162c40,Windows 11,Edge,/api/data/view,POST,OAuth,33,cmd_7 -> cmd_12,0,None
8a3689a9-5b41-41ea-8263-f31f026c4b53,USER,2026-06-29 13:43:06.313320,157.142.107.248,"Port Amandamouth, Djibouti",afeac9ef-0541-4d9a-8f71-9372b62337c7,Android,Edge,/api/settings,POST,MFA,22,cmd_9 -> cmd_14,0,None
26dd120f-c987-45c6-b334-dad6c5bf6cac,USER,2026-06-29 13:43:35.313320,109.67.241.156,"South Bradshire, Bouvet Island (Bouvetoya)",b0ce8ed4-bcf4-4888-b761-5ac528145c80,Android,Safari,/api/profile,GET,MFA,25,cmd_4 -> cmd_13,0,None
d6882bb6-c7c2-42e8-87e0-c01b30b873cc,USER,2026-06-29 13:44:27.313320,13.231.253.214,"West Christopher, Libyan Arab Jamahiriya",1d832134-d9cb-4cbb-8591-a841839c5fc3,macOS,Edge,/api/profile,POST,MFA,28,cmd_1 -> cmd_13,0,None
c1f6c980-096c-495b-92cf-57ffedc172c0,USER,2026-06-29 13:44:48.313320,13.2.149.149,"Port Davidhaven, Cocos (Keeling) Islands",a714d52a-081f-459a-a1d9-96d1276928d9,Windows 11,Edge,/login,POST,Password,41,cmd_10 -> cmd_16,0,None
c1fd5582-6819-4c6d-9346-a779e00216f2,USER,2026-06-29 13:45:16.313320,152.170.30.247,"Johnstonbury, Nauru",f3148aa8-35ed-43e2-bce6-c1e2787f2d44,Windows 11,Firefox,/api/dashboard,POST,SSO,33,cmd_3 -> cmd_17,0,None
ec11cb23-d691-49d7-b3c2-8629ea80f344,SERVICE_ACCOUNT,2026-06-29 13:46:00.313320,92.90.224.73,"Port David, Panama",0c6e761a-eea0-4dcd-88fb-6f5e355d4762,Android,Edge,/login,GET,Password,27,cmd_1 -> cmd_17,0,None
00188dfd-0718-4af3-bd4b-44b3f689b7b2,USER,2026-06-29 13:46:13.313320,193.34.43.13,"West Timothy, Puerto Rico",efc759a8-3c79-4ec4-ba37-95c3fd6e05fd,macOS,Safari,/api/profile,PUT,Password,29,cmd_4 -> cmd_19,0,None
c3e80a32-2465-42ba-9eda-78b1610e0f06,USER,2026-06-29 13:46:19.313320,81.8.123.104,"Port Meghan, Pakistan",4ce9d21f-b824-41ea-b13a-036216c40815,Windows 10,Chrome,/api/profile,DELETE,Password,22,cmd_8 -> cmd_18,0,None
1cdd0a0b-d249-4d90-a925-d79179a82d52,USER,2026-06-29 13:46:32.313320,60.19.233.221,"Amandamouth, Canada",5d234d69-4aac-40e6-bf3d-80095d30e57a,Windows 10,Chrome,/api/data/view,POST,SSO,38,cmd_1 -> cmd_14,0,None
9f4387f1-7805-4d5b-a837-50608901986a,USER,2026-06-29 13:47:31.313320,205.129.43.233,"Lake Maria, Israel",f64ae8c4-aee7-4d2d-bc82-bdca6152baac,macOS,Firefox,/api/data/view,POST,OAuth,28,cmd_7 -> cmd_14,0,None
4ab01a3f-9358-4fa5-a01d-bced6f3f3842,USER,2026-06-29 13:47:42.313320,8.22.121.26,"East Meghanhaven, Latvia",754fdc2d-9222-4c02-a6c5-2e9b440b0c62,Windows 11,Edge,/api/data/view,GET,OAuth,1,cmd_10 -> cmd_13,0,None
dfaaa194-32ab-4c11-8803-f6f39b6d9c2e,USER,2026-06-29 13:47:55.313320,113.218.181.60,"West Richard, Cote d'Ivoire",aa455a68-06b3-41e8-aa03-03ff06407810,Windows 11,Firefox,/api/profile,POST,Password,42,cmd_6 -> cmd_20,0,None
a1087b7d-1e44-467f-b3ff-71e00583a75c,USER,2026-06-29 13:48:00.313320,157.153.246.94,"New Raymondmouth, Turks and Caicos Islands",b47817ad-16bd-40bb-a21d-84ba2684eac9,Linux,Firefox,/api/profile,POST,Password,11,cmd_7 -> cmd_19,0,None
b8ad0c27-cbc0-4735-8915-56f0fc143c84,SERVICE_ACCOUNT,2026-06-29 13:48:36.313320,169.81.132.29,"North Carolborough, Somalia",2cd732ed-54b8-49f5-bab0-207bf6cd454b,Android,Firefox,/login,GET,Password,29,cmd_9 -> cmd_11,0,None
505e4757-2ae0-4509-b7ae-5f87f120cfaa,USER,2026-06-29 13:49:14.313320,129.75.52.44,"West Emilystad, Guam",6cdeae37-6dba-4e6a-b95a-2333f7ba2082,macOS,Chrome,/api/settings,GET,Password,34,cmd_10 -> cmd_15,0,None
e41ecf35-7643-484c-adba-e55dcf6c5550,USER,2026-06-29 13:49:54.313320,175.139.147.76,"Christianside, Syrian Arab Republic",f41977e7-7e2e-476d-8375-5fc695b2fe26,Linux,Chrome,/api/data/view,PUT,Password,43,cmd_8 -> cmd_11,0,None
e18b6571-428c-4846-854b-74e8d60cfe3a,USER,2026-06-29 13:50:15.313320,29.216.32.138,"New Pamela, Micronesia",aff01d05-607f-46d2-aca3-1d27226375ed,Windows 10,Chrome,/login,GET,Password,48,cmd_2 -> cmd_13,0,None
a499db37-7c3d-46e0-9243-74098daf0aa8,SERVICE_ACCOUNT,2026-06-29 13:50:21.313320,93.20.22.71,"Garciaton, Lesotho",e39e1a10-739b-457d-981f-7edbf330fc54,Android,Firefox,/login,GET,Password,22,cmd_1 -> cmd_15,0,None
c1e6765b-3168-495e-b398-744619c01b4f,USER,2026-06-29 13:50:34.313320,81.211.173.226,"Lake Brittany, Palestinian Territory",57be1ab7-644b-4d6a-ba40-6f98164cc88c,macOS,Safari,/api/data/view,GET,MFA,44,cmd_9 -> cmd_15,0,None
8202610f-9ed7-47c6-ac2c-b4ee9dbb65c9,SERVICE_ACCOUNT,2026-06-29 13:50:56.313320,10.249.148.188,"Christophertown, Rwanda",ed3f6720-95fd-4b2f-84af-1a25ee175752,Android,Chrome,/api/data/view,GET,OAuth,30,cmd_6 -> cmd_20,0,None
b38ad103-509e-46e6-9531-d37eb3c724cb,USER,2026-06-29 13:51:04.313320,192.92.205.222,"New Stacyhaven, North Macedonia",90624369-6b8a-4d9b-8619-4a37f2adcf7e,Linux,Edge,/api/profile,PUT,MFA,46,cmd_9 -> cmd_18,0,None
728e6939-3733-4169-8e34-9350ce440a9c,USER,2026-06-29 13:51:58.313320,147.171.134.221,"Davisstad, Turkey",15610013-5176-4ead-bcb0-c4a9b2bb85fe,iOS,Safari,/login,GET,OAuth,34,cmd_9 -> cmd_15,0,None
cccf217b-5f18-4496-a41d-0bb7f961cb01,USER,2026-06-29 13:52:45.313320,164.20.187.96,"New Thomas, United Kingdom",4f6c6f3c-46f8-45ee-a8ca-2b4ce33b62d7,Windows 10,Safari,/api/profile,GET,MFA,15,cmd_2 -> cmd_20,0,None
ed555433-8c6e-4eb1-8210-ada997be60af,USER,2026-06-29 13:53:30.313320,219.248.7.223,"Espinozaborough, Colombia",b3be3fe3-dc22-4812-8a3f-9a4642266cb3,iOS,Firefox,/api/dashboard,GET,OAuth,31,cmd_6 -> cmd_20,0,None
641b7f91-928b-4b93-a244-dbbf7596d1a6,SERVICE_ACCOUNT,2026-06-29 13:53:55.313320,75.62.236.3,"Harrisshire, United States Virgin Islands",1f091aae-7d4c-492e-a331-46b913e0e790,macOS,Safari,/api/dashboard,GET,Password,28,cmd_6 -> cmd_19,0,None
3e954e7e-8291-41d8-84a2-a3d6a12932ee,USER,2026-06-29 13:54:50.313320,96.108.29.16,"Port Deniseberg, Turks and Caicos Islands",9a178dce-60bf-4089-a955-35d8cded929f,Android,Edge,/api/data/view,GET,OAuth,28,cmd_7 -> cmd_19,0,None
f0fa1620-dbef-409c-b9cd-d45a34b040ed,SERVICE_ACCOUNT,2026-06-29 13:55:23.313320,106.18.178.126,"South Alexander, Swaziland",6ac19cae-12ac-41ca-b3de-3a8cf9d35ac2,Android,Firefox,/api/profile,GET,SSO,24,cmd_5 -> cmd_20,0,None
effc67ff-5177-44ba-a03a-89eac6397092,SERVICE_ACCOUNT,2026-06-29 13:55:52.313320,123.56.161.54,"Blackwellport, Aruba",861a7c11-a7f6-4367-adf4-f89c8fe2c0fc,iOS,Safari,/api/settings,POST,SSO,39,cmd_7 -> cmd_13,0,None
f65d6195-d7fc-4982-9dee-8e69f9e3d1ac,SERVICE_ACCOUNT,2026-06-29 13:56:33.313320,202.122.114.35,"Lake Brittany, Saint Martin",f2903f75-0345-4774-801c-8cb9180daa16,Windows 10,Safari,/api/settings,GET,SSO,30,cmd_3 -> cmd_14,0,None
125f7ac7-6d7f-4a6a-9a0e-6100b90f5019,USER,2026-06-29 13:57:26.313320,22.180.192.194,"East Michaelmouth, Iceland",55691828-8ac8-4e72-b81e-c5ee93d616ac,Windows 10,Firefox,/login,POST,MFA,25,cmd_9 -> cmd_15,0,None
fc441ecb-bf63-414b-93ca-84320e96b831,USER,2026-06-29 13:57:54.313320,1.139.77.236,"East Amy, Djibouti",09c03273-bae5-4d77-a5bf-b80478d4dbab,Windows 11,Chrome,/login,POST,Password,2,cmd_4 -> cmd_13,0,None
90e2f02a-2e5b-4f83-8919-919bae46e0c1,USER,2026-06-29 13:58:25.313320,106.138.94.71,"Lake Angelicaland, Jordan",f12b07fa-ad3e-4627-9b5b-37255ece05c3,Windows 10,Chrome,/login,DELETE,SSO,41,cmd_4 -> cmd_16,0,None
73c2a14d-af40-4d45-b584-1f231af1d24a,USER,2026-06-29 13:58:34.313320,103.50.148.3,"Brandonborough, Sudan",af83b7ee-d365-4514-a317-b29cca5822c8,macOS,Safari,/api/dashboard,GET,MFA,36,cmd_2 -> cmd_16,0,None
f771ec28-1df0-4523-82c2-ca99001b88c8,USER,2026-06-29 13:59:31.313320,81.53.55.226,"Lake Linda, Lebanon",7541f2bc-5819-43b9-9ccb-0b6dbf2236f2,Windows 11,Chrome,/api/profile,POST,Password,16,cmd_1 -> cmd_15,0,None
a192cfe4-5ba5-4a4c-b0e7-25ea5a3e15f6,USER,2026-06-29 13:59:45.313320,133.168.120.45,"West Yolanda, Zimbabwe",75b19c0f-c2ac-460d-a122-6be611351725,Windows 11,Edge,/login,GET,OAuth,8,cmd_5 -> cmd_18,0,None
0b758013-d333-45aa-9160-72bee1c4d727,USER,2026-06-29 14:00:26.313320,6.162.241.136,"South Aprilside, Honduras",dd664237-a821-4457-bda8-1247b5fb6b82,Linux,Edge,/api/data/view,POST,OAuth,29,cmd_8 -> cmd_12,0,None
f2b6c0ef-4a2e-482e-8a27-14c74d3962de,USER,2026-06-29 14:00:44.313320,179.217.238.212,"South Raymond, Tuvalu",8bfbb250-829a-4704-b825-7246273dac82,macOS,Edge,/login,GET,SSO,41,cmd_8 -> cmd_20,0,None
63b216b4-0ab1-4362-b220-b61f04aa3210,SERVICE_ACCOUNT,2026-06-29 14:00:58.313320,153.125.35.149,"East Ian, New Zealand",64b32faa-f753-452c-87fa-ee105a3787db,Linux,Safari,/api/data/view,GET,OAuth,20,cmd_10 -> cmd_15,0,None
75b50c28-0111-439c-8982-f56f7e6c4a1d,USER,2026-06-29 14:01:47.313320,73.196.140.154,"Davidshire, Finland",bc752f78-359f-42f5-badc-4c805cb04a9a,Android,Chrome,/api/dashboard,GET,Password,33,cmd_1 -> cmd_15,0,None
125f7ac7-6d7f-4a6a-9a0e-6100b90f5019,USER,2026-06-29 14:01:58.313320,4.186.11.237,"East Michaelmouth, Iceland",55691828-8ac8-4e72-b81e-c5ee93d616ac,Windows 10,Firefox,/login,POST,MFA,18,cmd_6 -> cmd_14,0,None
acd61b02-883a-44f7-81ca-7e85976da70c,SERVICE_ACCOUNT,2026-06-29 14:02:06.313320,220.95.141.193,"South Sethland, Nicaragua",7fa72ec3-847b-4c5e-8372-616998634b14,Windows 11,Safari,/api/settings,GET,OAuth,25,cmd_2 -> cmd_15,0,None
28b2ffa4-2c0d-48a4-906e-129a9b4703c2,USER,2026-06-29 14:02:33.313320,68.169.112.2,"Cartershire, Guam",9c9658e6-bd0e-489a-bac5-bc75e33c2a3e,Windows 11,Chrome,/api/profile,GET,OAuth,33,cmd_10 -> cmd_15,0,None
4ab01a3f-9358-4fa5-a01d-bced6f3f3842,USER,2026-06-29 14:03:31.313320,10.72.77.200,"East Meghanhaven, Latvia",1d4d4d43-1ba4-499c-90f5-93225fd0d879,Windows 11,Edge,/login,GET,OAuth,47,cmd_5 -> cmd_11,0,None
531d9b30-0579-4fb9-a121-bc87857145de,USER,2026-06-29 14:03:35.313320,25.107.46.238,"New Matthew, Rwanda",116f44a5-0323-4263-b276-9376bde50329,Linux,Safari,/api/dashboard,GET,SSO,20,cmd_6 -> cmd_15,0,None
3e099fcc-eab1-4dc5-880b-94a6ffdc7286,USER,2026-06-29 14:04:22.313320,36.85.32.115,"Port Amymouth, Madagascar",ebcb693b-6df5-4350-a447-ac076a546d2d,Windows 11,Firefox,/login,GET,OAuth,25,cmd_10 -> cmd_17,0,None
de06cc83-ec78-4fdc-bcd9-3a7c611312e1,USER,2026-06-29 14:05:10.313320,174.217.232.117,"New Wendy, Mali",c60726bb-9f5f-4fd0-b1f6-6130eb165891,Android,Edge,/api/settings,GET,SSO,31,cmd_10 -> cmd_20,0,None
70c9d466-2b9f-4747-8c00-0b6001608003,USER,2026-06-29 14:05:52.313320,170.115.124.234,"Hutchinsonton, Canada",3eba75f2-a9ea-4c78-b37a-07a2db3da98e,Windows 11,Edge,/api/profile,GET,SSO,36,cmd_7 -> cmd_13,0,None
5a99f0df-fde5-4303-ad09-94d67ebc924d,USER,2026-06-29 14:06:49.313320,48.40.227.182,"Michelleland, French Guiana",122fec1c-5d78-4068-9888-664b8280235a,macOS,Edge,/api/dashboard,GET,SSO,23,cmd_6 -> cmd_12,0,None
8938b9b3-94fa-4c9d-be98-010e994c4cdc,USER,2026-06-29 14:07:24.313320,111.117.18.196,"Lake Spencer, Hungary",ac0a4858-5223-422a-8831-9ebf451efd43,iOS,Edge,/api/data/view,GET,SSO,15,cmd_7 -> cmd_18,0,None
56de6249-eab0-4c0b-994b-151a07b18d92,SERVICE_ACCOUNT,2026-06-29 14:08:05.313320,192.115.118.211,"New Wesley, American Samoa",1dcd6ae8-02de-4a49-8a17-74b5bafd75c7,Windows 11,Safari,/api/data/view,GET,OAuth,37,cmd_8 -> cmd_11,0,None
17c13360-6531-42c3-b4ee-e57129a1d1cf,SERVICE_ACCOUNT,2026-06-29 14:08:45.313320,142.210.81.148,"North Johnland, United Arab Emirates",03b43e1e-e2f3-482d-9b3c-61ff7a47d214,Windows 10,Chrome,/api/profile,POST,MFA,12,cmd_2 -> cmd_11,0,None
73c2a14d-af40-4d45-b584-1f231af1d24a,USER,2026-06-29 14:08:55.313320,103.50.148.3,"Brandonborough, Sudan",af83b7ee-d365-4514-a317-b29cca5822c8,macOS,Safari,/api/dashboard,DELETE,MFA,35,cmd_9 -> cmd_11,0,None
83353811-44f4-4af8-be40-983355c91a28,USER,2026-06-29 14:09:49.313320,141.122.35.9,"Garciachester, Georgia",b1d6593b-e25c-42e7-8ea6-f6cb4d015399,macOS,Chrome,/login,GET,Password,29,cmd_9 -> cmd_17,0,None
41af819a-8b1d-47d2-8e53-655fbf7c49c1,USER,2026-06-29 14:10:18.313320,207.168.149.132,"South Troyfurt, Switzerland",70731c71-a8e1-4fae-bc58-6c77cf85776f,Windows 11,Firefox,/api/data/view,GET,MFA,35,cmd_1 -> cmd_20,0,None
416d0496-32a6-47d7-89c2-3f52a8b2d659,USER,2026-06-29 14:10:34.313320,175.254.185.3,"Port Larry, Central African Republic",6b7bf306-b2ca-4744-a94b-2410ea457a20,macOS,Edge,/api/data/view,GET,OAuth,23,cmd_9 -> cmd_17,0,None
0290aab2-d7d2-473f-86fd-6f769714f0fe,USER,2026-06-29 14:10:44.313320,145.114.10.78,"Bullockburgh, Peru",5e721a67-ee6d-4366-a4e6-ba445ff8636c,Windows 10,Firefox,/api/data/view,DELETE,OAuth,27,cmd_3 -> cmd_17,0,None
c2b7b135-5bef-4092-a6ee-ca9c501d8324,USER,2026-06-29 14:11:12.313320,60.88.7.150,"West Theresa, Mexico",4bcb5336-e325-4e99-860e-168fe01e19e8,Android,Chrome,/login,GET,Password,20,cmd_2 -> cmd_15,0,None
2a628367-7d6c-468e-b18c-8e5e7b76bc50,SERVICE_ACCOUNT,2026-06-29 14:11:24.313320,29.199.203.78,"North Davidview, Poland",50a69691-619f-4a9f-9028-848c12575312,iOS,Edge,/api/profile,GET,Password,30,cmd_9 -> cmd_17,0,None
46d3ffbb-f359-4fb7-a9d9-0765741486b6,USER,2026-06-29 14:12:17.313320,13.42.85.61,"Bishopborough, Palestinian Territory",d526dab3-638e-4498-92e1-1bfb29960319,iOS,Safari,/api/profile,GET,Password,23,cmd_9 -> cmd_19,0,None
c37e91bf-5011-486b-badc-80a9397c8a07,USER,2026-06-29 14:13:04.313320,49.219.228.255,"Meganshire, Afghanistan",e2b75e6d-98be-4c41-8b4a-108d1ff69844,Linux,Edge,/login,GET,MFA,33,cmd_6 -> cmd_16,0,None
52d9d30e-e59d-4a80-a572-6d8b854fcc55,USER,2026-06-29 14:13:24.313320,174.223.197.17,"Lake Dorothy, Slovakia (Slovak Republic)",cced6708-bf7e-4b5a-8d8c-4feb0a71f001,Android,Chrome,/api/dashboard,GET,Password,31,cmd_4 -> cmd_12,0,None
802023f2-3d54-495d-a93d-bd6c191ef130,USER,2026-06-29 14:14:05.313320,25.42.236.213,"Samanthaberg, Thailand",75d9d5f0-a5bb-4981-8a85-8cfd4d2256b3,Android,Edge,/api/dashboard,GET,OAuth,31,cmd_2 -> cmd_17,0,None
7af25bb0-acfe-470c-abec-0b1e2ee4c65e,USER,2026-06-29 14:14:46.313320,52.85.229.54,"Hernandezland, Tajikistan",cb6226f7-c780-44d9-9b5a-8bce7ca7f421,Android,Firefox,/api/profile,GET,OAuth,26,cmd_2 -> cmd_17,0,None
8cbdbc44-ca76-48d2-ad78-e75145bdca37,USER,2026-06-29 14:15:24.313320,207.85.154.245,"South Kimberlyshire, Cayman Islands",0309c07d-33aa-4e66-811c-c32fefd7048c,Windows 10,Safari,/api/profile,POST,MFA,26,cmd_2 -> cmd_19,0,None
712867c1-b69f-4975-b76b-d61b3cde21ad,SERVICE_ACCOUNT,2026-06-29 14:16:13.313320,190.199.145.236,"North Mary, Holy See (Vatican City State)",9a4fcf29-3d86-4eec-9edd-958afd56d778,macOS,Firefox,/api/data/view,GET,OAuth,24,cmd_5 -> cmd_15,0,None
c29f00c7-18ed-48c4-897e-a31d738d0091,USER,2026-06-29 14:16:33.313320,72.26.6.216,"Jonesport, Czech Republic",98ce1cdd-1d41-49ec-bbb6-18729319359b,Windows 11,Chrome,/api/dashboard,GET,Password,35,cmd_4 -> cmd_11,0,None
206bfadd-7ef3-4061-a237-5d15e493c575,USER,2026-06-29 14:16:58.313320,175.10.247.90,"New Tiffany, Serbia",3fa9f059-0d23-4ff1-a13b-f8be903a45b7,Android,Firefox,/api/profile,GET,SSO,21,cmd_1 -> cmd_16,0,None
c19b5f26-d3cf-4cdf-8d0b-79bbf97c76f4,SERVICE_ACCOUNT,2026-06-29 14:17:18.313320,10.186.254.160,"West Pamelamouth, Taiwan",d4e2d0b1-a6ae-43e2-80fe-7341d7774482,Linux,Edge,/login,GET,MFA,17,cmd_1 -> cmd_19,0,None
a2454d60-321f-4a59-99b8-d19ca44a67d7,USER,2026-06-29 14:17:21.313320,48.96.219.221,"Ashleytown, Saint Barthelemy",e7248318-12ff-4bf2-b717-937453f8eeaf,Android,Firefox,/api/dashboard,GET,OAuth,39,cmd_9 -> cmd_12,0,None
6c911dc9-38f2-47f9-b43a-9bbe70861de1,USER,2026-06-29 14:18:06.313320,129.178.172.222,"Lake Zacharyside, France",ac8d0c24-655a-4ed4-9970-cb870c34561b,Windows 10,Edge,/api/dashboard,GET,MFA,20,cmd_1 -> cmd_11,0,None
50ebb710-37be-4c51-a816-f03389e4b0c4,USER,2026-06-29 14:18:50.313320,89.218.231.223,"Brookemouth, Switzerland",b96d396a-6a5d-4498-93a7-09289eb1ae3b,Windows 10,Safari,/api/dashboard,GET,Password,21,cmd_9 -> cmd_11,0,None
9aab0154-fac0-499d-a57b-7660aa263f5c,SERVICE_ACCOUNT,2026-06-29 14:19:50.313320,71.88.146.42,"Port Stephen, Sri Lanka",56db0c7d-eb63-483d-9987-841253a79370,Linux,Edge,/api/dashboard,POST,SSO,20,cmd_10 -> cmd_14,0,None
d0739920-61c2-4f9b-ad60-35ed0908174a,USER,2026-06-29 14:20:29.313320,54.236.109.109,"South Jessicamouth, United States Minor Outlying Islands",94a9a8de-bdfe-4bd5-baf3-d0a465b3fcbf,Linux,Edge,/api/dashboard,GET,Password,31,cmd_3 -> cmd_11,0,None
68adc294-9e81-4360-b8e0-9511a8427023,USER,2026-06-29 14:20:58.313320,51.24.50.159,"New Chad, Armenia",cec99370-a066-4bdd-81b4-dadc6cc2963b,Android,Firefox,/api/settings,POST,OAuth,25,cmd_6 -> cmd_12,0,None
400f7eae-97ce-49c6-8347-672b44a0b834,USER,2026-06-29 14:21:19.313320,220.105.126.201,"Mariabury, Chad",52acabd8-99e9-41e8-9d18-66352ed95767,Linux,Edge,/api/dashboard,GET,Password,39,cmd_3 -> cmd_18,0,None
5cf61c0f-09f0-4199-b731-aa50b635e5d6,SERVICE_ACCOUNT,2026-06-29 14:21:23.313320,31.169.118.253,"Stephenberg, Uganda",99d11c09-5929-4ba4-a885-741c53b1a0d0,Android,Edge,/login,POST,MFA,33,cmd_9 -> cmd_17,0,None
e84bc84d-49b3-48b5-a9b9-74b74cfe9a12,SERVICE_ACCOUNT,2026-06-29 14:22:16.313320,61.139.225.220,"Lake Julietown, Lao People's Democratic Republic",42f28e1c-2236-44bf-ab2c-8f73bfb9d413,Android,Chrome,/api/profile,GET,MFA,37,cmd_8 -> cmd_19,0,None
9b8993a0-4d61-4040-b085-db574301d3d7,USER,2026-06-29 14:22:50.313320,33.243.182.108,"Owensmouth, Burundi",a52b1404-f59d-4627-84e3-ec344c1d9cbf,Windows 10,Edge,/api/dashboard,GET,SSO,4,cmd_2 -> cmd_13,0,None
52d10f8b-9679-44ff-a635-4f205b09aa10,USER,2026-06-29 14:23:13.313320,102.53.85.103,"Mariaside, Western Sahara",d239b62f-9760-4db0-90f0-fd03a1295bf6,Linux,Safari,/login,GET,MFA,31,cmd_10 -> cmd_20,0,None
